
"Gain {0}% of Physical Damage as Extra Fire Damage per 1 Rage","격노 1당 물리 피해의 {0}%를 추가 화염 피해로 획득"
"Gain {0}% of Physical Damage as Extra Fire Damage","물리 피해의 {0}%를 추가 화염 피해로 획득"
"Gain {0}% of Sword Physical Damage as Extra Fire Damage","검 물리 피해의 {0}%를 추가 화염 피해로 획득"
"Gain {0}% of Weapon Physical Damage as Extra Damage of a random Element","무기 물리 피해의 {0}%를 무작위 원소 피해로 추가"
"Gain {0}% of Weapon Physical Damage as Extra Damage of each Element","무기 물리 피해의 {0}%를 각 원소의 추가 피해로 획득"
"Ghost Reaver","혼 강탈자"
"Glows while in an Area containing a Unique Fish","고유 생선이 있는 지역에 있는 동안 빛남"
"Golems have {0} to {1} Added Attack Physical Damage","골렘이 주는 공격 물리 피해 {0}~{1} 추가"
"Grants Level 1 Blood Sacrament Skill","1레벨 피 성체 스킬 사용 가능"
"Grants Level 15 Vengeance Skill","15레벨 복수 스킬 사용 가능"
"Grants Level 20 Brandsurge Skill","20레벨 낙인 쇄도 스킬 사용 가능"
"Grants Level 30 Dash Skill","30레벨 질주 스킬 사용 가능"
"Grants Level {0} Envy Skill","{0}레벨 선망 스킬 사용 가능"
"Grants Level {0} Icestorm Skill","{0}레벨 얼음태풍 스킬 사용 가능"
"Grants Level {0} Queen's Demand Skill","{0}레벨 여왕의 요구 스킬 사용 가능"
"Grants Level {0} Scorching Ray Skill","{0}레벨 작열 광선 스킬 사용 가능"
"Grants Level {0} Smite Skill","{0}레벨 징벌 스킬 획득"
"Grants Level {0} Summon Stone Golem Skill","{0}레벨 돌 골렘 소환 스킬 사용 가능"
"Grants Level {0} Thirst for Blood Skill","{0}레벨 피의 갈증 스킬 부여"
"Grants Summon Greater Harbinger of Brutality Skill","상위 잔인성의 선구자 소환 스킬 사용 가능"
"Grants Summon Greater Harbinger of the Arcane Skill","상위 비전의 선구자 소환 스킬 사용 가능"
"Grants Summon Harbinger of Brutality Skill","잔인성의 선구자 소환 스킬 사용 가능"
"Grants Summon Harbinger of the Arcane Skill","비전의 선구자 소환 스킬 사용 가능"
"Grants {0} Life per Enemy Hit","명중한 적 하나당 생명력 {0} 획득"
"Grants {0} Mana per Enemy Hit","명중한 적 하나당 마나 {0} 획득"
"Grants {0}% Life per Enemy Hit","명중한 적 하나당 생명력 {0}% 획득"
"Has 1 Socket","홈 1개"
"Has a Crucible Passive Skill Tree with only Support Passive Skills","보조 패시브 스킬만 있는 시련 패시브 스킬 트리 보유"
"Has a Two Handed Sword Crucible Passive Skill Tree","양손 검 시련 패시브 스킬 트리 보유"
"Has no Sockets","홈 없음"
"Herald of Thunder has {0}% increased Buff Effect","천둥의 전령 버프 효과 {0}% 증가"
"Hits can't be Evaded","무조건 명중"
"Hits with this Weapon Freeze Enemies as though dealing {0}% more Damage","이 무기로 적 명중 시 {0}% 증폭된 피해를 준 것처럼 적을 동결"
"Hits with this Weapon Shock Enemies as though dealing {0}% more Damage","이 무기로 적 명중 시 {0}% 증폭된 피해를 준 것처럼 적을 감전"
"Hits with this Weapon always Ignite, Freeze, and Shock","이 무기로 적 명중 시 항상 점화, 동결 및 감전 유발"
"Hits with this Weapon deal {0}% increased Damage to Frozen Enemies","이 무기로 적 명중 시 동결된 적에게 주는 피해 {0}% 증가"
"Hits with this Weapon deal {0}% increased Damage to Ignited Enemies","이 무기로 적 명중 시 점화된 적에게 주는 피해 {0}% 증가"
"Hits with this Weapon deal {0}% increased Damage to Shocked Enemies","이 무기로 적 명중 시 감전된 적에게 주는 피해 {0}% 증가"
"Hits with this Weapon gain {0}% of Physical Damage as Extra Cold or Lightning Damage","이 무기로 적 명중 시 물리 피해의 {0}%를 추가 냉기 또는 번개 피해로 획득"
"If you Consumed a Corpse Recently, you and nearby Allies regenerate 5% of Life per second","최근 4초 이내 시신을 소모한 경우 자신 및 주변 동료들이 1초마다 생명력의 5% 재생"
"If you Consumed a corpse Recently, you and nearby Allies Regenerate {0}% of Life per second","최근 4초 이내 시신을 소모한 경우 자신 및 주변 동료들이 1초마다 생명력의 {0}% 재생"
"Ignites inflicted with this Weapon deal {0}% more Damage","이 무기로 유발한 점화 피해 {0}% 증폭"
"Ignites you inflict deal Damage {0}% faster","플레이어가 유발한 점화가 피해 {0}% 가속"
"Immune to Freeze and Chill while Ignited","점화 상태에서 동결 및 냉각에 면역"
"Immune to Freeze, Chill and Ignite","동결, 냉각, 점화에 면역"
"Increases and Reductions to Minion Damage also affect you at {0}% of their value","소환수 피해의 증가 및 감소 수치의 {0}%가 자신에게도 적용"
"Inflict Withered for 2 seconds on Hit with this Weapon","이 무기로 적 적중 시 2초 동안 위축 유발"
"Insufficient Mana doesn't prevent your Melee Attacks","마나가 부족해도 근접 공격 스킬 사용 가능"
"Iron Reflexes while stationary","정지 상태일 때 철의 반사신경"
"Iron Reflexes","철의 반사신경"
"Life Leech from Hits with this Weapon is instant","이 무기로 적 명중 시 생명력 흡수 즉시 적용"
"Lose Souls gained from Soul Eater when you use a Flask","플라스크 사용 시 포식한 영혼 모두 상실"
"Lose all Frenzy Charges on reaching Maximum Frenzy Charges to make the next Bow Attack you perform fire that many additional Arrows","최대 격분 충전 도달 시 모든 격분 충전이 상실되어 플레이어가 수행하는 다음 활 공격이 다수의 추가 화살 발사"
"Lose all Power Charges on reaching Maximum Power Charges","최대 권능 충전에 도달 시 모든 권능 충전을 상실"
"Lose {0} Mana when you use a Skill","스킬 사용 시 마나 {0} 상실"
"Manifested Dancing Dervishes die when Rampage ends","광란 종료 시 출현한 춤추는 수도승 사망"
"Manifested Dancing Dervishes disables both weapon slots","춤추는 수도승 출현 시 모든 무기 슬롯 비활성화"
"Maximum Critical Strike Chance is {0}%","최대 치명타 확률 {0}%"
"Melee Hits count as Rampage Kills","근접 명중을 광란 처치로 간주"
"Mines can be Detonated an additional time","지뢰 1회 추가 폭발"
"Minion Spells Triggered by this Item have a 0.25 second Cooldown with 5 Uses","이 아이템으로 발동되는 소환수 주문 5회 사용 시 재사용 대기시간 0.25초"
"Minions Recover {0}% of Life on Killing a Poisoned Enemy","소환수가 중독된 적 처치 시 생명력의 {0}% 회복"
"Minions deal {0} to {1} additional Physical Damage","소환수가 주는 물리 피해 {0}~{1} 추가"
"Minions deal {0}% increased Damage if you've Hit Recently","최근 4초 이내 적 명중 시 소환수가 주는 피해 {0}% 증가"
"Minions deal {0}% increased Damage per 5 Dexterity","소환수가 민첩 10당 주는 피해 {0}% 증가"
"Minions deal {0}% increased Damage","소환수가 주는 피해 {0}% 증가"
"Minions have (6-8)% increased Area of Effect of Area Skills","소환수의 효과 범위 (6–8)% 증가"
"Minions have {0}% chance to Poison Enemies on Hit","소환수가 명중 시 {0}%의 확률로 적 중독 유발"
"Minions have {0}% chance to inflict Withered on Hit","소환수가 명중 시 {0}%의 확률로 위축 유발"
"Minions have {0}% increased Attack Speed","소환수의 공격 속도 {0}% 증가"
"Minions have {0}% increased Movement Speed","소환수의 이동 속도 {0}% 증가"
"Minions have {0}% increased maximum Life","소환수의 최대 생명력 {0}% 증가"
"Minions have {0}% to Chaos Resistance","소환수의 카오스 저항 {0}%"
"Minions have {0}% to Critical Strike Multiplier per Withered Debuff on Enemy","적에게 걸린 위축 디버프 하나당 소환수의 치명타 피해 배율 {0}%"
"Nearby Allies have Culling Strike","주변 동료들이 마무리 타격 획득"
"Nearby Allies have {0} Fortification","주변 동료들이 +10의 방어 상승 획득"
"Nearby Allies have {0}% increased Item Rarity","주변 동료들이 발견하는 아이템 희귀도 {0}% 증가"
"Nearby Allies have {0}% to Critical Strike Multiplier","주변 동료들의 치명타 피해 배율 {0}%"
"Nearby Enemies are Blinded","주변의 적 실명 유발"
"Nearby Enemies are Hindered, with {0}% reduced Movement Speed","주변의 적이 이동 방해를 받아 이동 속도 {0}% 감소"
"Nearby Enemies have {0}% increased Effect of Curses on them","주변의 적에게 걸린 저주 효과 {0}% 증가"
"Nearby allies gain {0}% increased Damage","주변 동료들이 주는 피해 {0}% 증가"
"Never deal Critical Strikes","치명타가 발생하지 않음"
"No Physical Damage","물리 피해 없음"
"Non-Critical Strikes deal no Damage","치명타로만 피해를 줌"
"On Killing a Poisoned Enemy, nearby Enemies are Poisoned","중독된 적 처치 시 주변의 적 중독"
"Point Blank","근접 사격"
"Poisons you inflict deal Damage {0}% faster","플레이어가 유발한 중독이 피해 {0}% 가속"
"Projectiles Pierce all Burning Enemies","투사체가 모든 화상 상태의 적 관통"
"Projectiles from Attacks Fork an additional time","공격으로 발사된 투사체가 1회 추가로 갈라짐"
"Projectiles from Attacks Fork","공격으로 발사된 투사체가 갈라짐"
"Projectiles from Attacks have 20% chance to inflict Bleeding on Hit while you have a Bestial Minion","공격으로 발사된 투사체 명중 시 20%의 확률로 출혈 유발"
"Projectiles have 4% chance to be able to Chain when colliding with terrain per Searching Eye Jewel affecting you, up to a maximum of 20%","자신에게 영향을 주는 탐색하는 눈 주얼 하나당 투사체가 지형과 충돌 시 4%의 확률로 연쇄, 최대 20%"
"Queen's Demand can Trigger Level {0} Flames of Judgement","여왕의 요구가 {0}레벨 심판의 화염 발동 가능"
"Queen's Demand can Trigger Level {0} Storm of Judgement","여왕의 요구가 {0}레벨 심판의 폭풍 발동 가능"
"Raised Zombies Cover Enemies in Ash on Hit","소환한 좀비가 적 적중 시 적을 재로 덮음"
"Raised Zombies deal {0}% more Physical Damage","소환한 좀비가 주는 물리 피해 {0}% 증폭"
"Raised Zombies have Avatar of Fire","소환한 좀비가 불의 화신을 획득"
"Raised Zombies have {0} to maximum Life","소환한 좀비 최대 생명력 {0}"
"Raised Zombies have {0}% to all Resistances","소환한 좀비의 모든 저항 {0}%"
"Raised Zombies take {0}% of their Maximum Life per second as Fire Damage","소환한 좀비가 1초마다 자신의 최대 생명력의 {0}%를 화염 피해로 받음"
"Rampage","광란"
"Recover {0} Life when you Ignite an Enemy","점화한 적 하나당 생명력 {0} 회복"
"Recover {0}% of Life on Kill","처치 시 생명력의 {0}% 회복"
"Recover {0}% of Life when you Ignite an Enemy","적 점화 시 생명력의 {0}% 회복"
"Recover {0}% of Mana on Kill","처치 시 마나의 {0}% 회복"
"Reflects {0} Fire Damage to Attackers on Block","막아낼 시 공격자에게 {0}의 화염 피해 반사"
"Reflects {0} Physical Damage to Attackers on Block","막아낼 시 공격자에게 {0}의 물리 피해 반사"
"Reflects {0} Physical Damage to Melee Attackers","근접 공격자에게 {0}의 물리 피해 반사"
"Reflects {0} to {1} Lightning Damage to Melee Attackers","근접 공격자에게 {0}~{1}의 번개 피해 반사"
"Regenerate (30-50) Life per Second","1초마다 생명력 (30–50) 재생"
"Regenerate 3% of Life per Second while on Low Life","낮은 생명력 상태일 때 1초마다 생명력의 3% 재생"
"Regenerate 3% of Life per Second","1초마다 생명력의 3% 재생"
"Regenerate {0} Life over 1 second when you Cast a Spell","주문 시전 시 1초 동안 생명력 {0} 재생"
"Regenerate {0} Life per second","1초마다 생명력 {0} 재생"
"Regenerate {0} Mana per Second per Power Charge","권능 충전 하나당 1초마다 마나 {0} 재생"
"Regenerate {0}% of Energy Shield per second if you've dealt a Critical Strike with this weapon Recently","이 무기로 최근 4초 이내 치명타 명중 시 1초마다 에너지 보호막의 {0}% 재생"
"Regenerate {0}% of Life per second for each Raised Zombie","소환한 좀비 하나당 1초마다 생명력의 {0}% 재생"
"Reserves {0}% of Life","생명력 {0}% 점유"
"Shepherd of Souls","영혼의 목자"
"Shock Attackers for 4 seconds on Block","막아낼 시 4초 동안 공격자에게 감전 유발"
"Shrapnel Ballista has {0} to maximum number of Summoned Totems per 200 Strength","힘 200당 파편 쇠뇌의 소환 가능한 토템 최대치 {0}"
"Siege Ballista has {0} to maximum number of Summoned Totems per 200 Dexterity","민첩 200당 공성 쇠뇌의 소환 가능한 토템 최대치 {0}"
"Siren Worm Bait","사이렌 웜 미끼"
"Skills Chain an additional time while at maximum Frenzy Charges","최대 격분 충전 상태에서 스킬 1회 추가 연쇄"
"Skills Chain {0} times","스킬 연쇄 {0}회"
"Skills fire {0} additional Projectiles if you've been Hit Recently","최근 4초 이내 피격된 경우 스킬이 투사체 {0}개 추가 발사"
"Skills fire {0} additional Projectiles if you've used a Movement Skill Recently","최근 4초 이내 이동 스킬을 사용한 경우 투사체 {0}개 추가 발사"
"Socketed Gems are Supported by Level 1 Multiple Totems","장착된 젬에 1레벨 다중 토템 보조 효과 적용"
"Socketed Gems are Supported by Level 8 Trap","장착된 젬에 8레벨 덫 보조 효과 적용"
"Socketed Gems are Supported by Level {0} Added Cold Damage","장착된 젬에 {0}레벨 냉기 피해 추가 보조 효과 적용"
"Socketed Gems are Supported by Level {0} Arcane Surge","장착된 젬에 {0}레벨 비전 쇄도 보조 효과 적용"
"Socketed Gems are Supported by Level {0} Arrow Nova","장착된 젬에 {0}레벨 화살 산개 보조 효과 적용"
"Socketed Gems are Supported by Level {0} Blastchain Mine","장착된 젬에 {0}레벨 연쇄 폭발 지뢰 보조 효과 적용"
"Socketed Gems are Supported by Level {0} Bonechill","장착된 젬에 {0}레벨 사무치는 한기 보조 효과 적용"
"Socketed Gems are Supported by Level {0} Cast when Damage Taken","장착된 젬에 {0}레벨 피격 시 시전 보조 효과 적용"
"Socketed Gems are Supported by Level {0} Cold Penetration","장착된 젬에 {0}레벨 냉기 관통 보조 효과 적용"
"Socketed Gems are Supported by Level {0} Cold to Fire","장착된 젬에 {0}레벨 냉기 화염 전환 보조 효과 적용"
"Socketed Gems are Supported by Level {0} Controlled Destruction","장착된 젬에 {0}레벨 제어된 파괴 보조 효과 적용"
"Socketed Gems are Supported by Level {0} Elemental Penetration","장착된 젬에 {0}레벨 원소 관통 보조 효과 적용"
"Socketed Gems are Supported by Level {0} Elemental Proliferation","장착된 젬에 {0}레벨 원소 확산 보조 효과 적용"
"Socketed Gems are Supported by Level {0} Endurance Charge on Melee Stun","장착된 젬에 {0}레벨 기절 시 인내 충전 보조 효과 적용"
"Socketed Gems are Supported by Level {0} Faster Attacks","장착된 젬에 {0}레벨 공격 속도 증가 보조 효과 적용"
"Socketed Gems are Supported by Level {0} Fortify","장착된 젬에 {0}레벨 방어 상승 보조 효과 적용"
"Socketed Gems are Supported by Level {0} Greater Spell Echo","장착된 젬에 {0}레벨 상위 주문 메아리 보조 효과 적용"
"Socketed Gems are Supported by Level {0} Greater Volley","장착된 젬에 {0}레벨 상위 사격 공세 보조 효과 적용"
"Socketed Gems are Supported by Level {0} Hypothermia","장착된 젬에 {0}레벨 체온저하 보조 효과 적용"
"Socketed Gems are Supported by Level {0} Ice Bite","장착된 젬에 {0}레벨 얼음 쐐기 보조 효과 적용"
"Socketed Gems are Supported by Level {0} Ignite Proliferation","장착된 젬에 {0}레벨 점화 확산 보조 효과 적용"
"Socketed Gems are Supported by Level {0} Immolate","장착된 젬에 {0}레벨 번제 보조 효과 적용"
"Socketed Gems are Supported by Level {0} Increased Area of Effect","장착된 젬에 {0}레벨 효과 범위 증가 보조 효과 적용"
"Socketed Gems are Supported by Level {0} Innervate","장착된 젬에 {0}레벨 자극 보조 효과 적용"
"Socketed Gems are Supported by Level {0} Inspiration","장착된 젬에 {0}레벨 영감 보조 효과 적용"
"Socketed Gems are Supported by Level {0} Intensify","장착된 젬에 {0}레벨 격화 보조 효과 적용"
"Socketed Gems are Supported by Level {0} Iron Will","장착된 젬에 {0}레벨 강철의 의지 보조 효과 적용"
"Socketed Gems are Supported by Level {0} Lifetap","장착된 젬에 {0}레벨 생명력 전환 보조 효과 적용"
"Socketed Gems are Supported by Level {0} Spell Echo","장착된 젬에 {0}레벨 주문 메아리 보조 효과 적용"
"Socketed Gems are Supported by Level {0} Unbound Ailments","장착된 젬에 {0}레벨 벌어지는 상처 보조 효과 적용"
"Socketed Gems are supported by Level 1 Chance to Bleed","장착된 젬에 1레벨 출혈 확률 보조 효과 적용"
"Socketed Gems are supported by Level 1 Multistrike","장착된 젬에 1레벨 연속타격 보조 효과 적용"
"Socketed Gems are supported by Level 20 Blind","장착된 젬에 20레벨 실명 보조 효과 적용"
"Socketed Gems are supported by Level {0} Chance to Flee","장착된 젬에 {0}레벨 도망칠 확률 보조 효과 적용"
"Socketed Gems are supported by Level {0} Melee Splash","장착된 젬에 {0}레벨 근접 범위 피해 보조 효과 적용"
"Socketed Gems fire Projectiles in a circle","장착된 젬이 원형으로 투사체 발사"
"Socketed Gems fire an additional Projectile","장착된 젬이 투사체 추가 발사"
"Socketed Gems fire {0} additional Projectiles","장착된 젬이 투사체 {0}개를 추가 발사"
"Socketed Lightning Spells have no Cost if Triggered","발동 시 장착된 번개 주문의 비용 소모 없음"
"Socketed Melee Gems have {0}% increased Area of Effect","장착된 근접 젬의 효과 범위 {0}% 증가"
"Socketed Support Gems can also Support Skills from your Body Armour","장착된 보조 젬이 갑옷으로 인한 스킬도 보조 가능"
"Summoned Skeleton Warriors and Soldiers deal Triple Damage with this","이 무기로 최근 4초 이내 적 명중 시"
"Summoned Skeleton Warriors and Soldiers wield this Weapon while in your Main Hand","이 무기가 주 무기일 경우, 소환된 해골 전사와 병사가 이 무기의 복제품을 사용함"
"Summoned Skeletons Cover Enemies in Ash on Hit","소환된 해골이 명중 시 적을 재로 덮음"
"Summoned Skeletons have Avatar of Fire","소환된 해골이 불의 화신 획득"
"Summoned Skeletons take {0}% of their Maximum Life per second as Fire Damage","소환된 해골이 1초마다 최대 생명력의 {0}%를 화염 피해로 받음"
"Take 150 Physical Damage per Second per Siphoning Charge if you've used a Skill Recently","최근 4초 이내 스킬을 사용한 경우 착취 충전 하나당 1초마다 물리 피해 150를 받음"
"Take 500 Cold Damage on reaching Maximum Power Charges","최대 권능 충전 도달 시 500의 냉기 피해 받음"
"Thaumaturgical Lure","마석학 루어"
"This Weapon's Critical Strike Chance is {0}%","이 무기의 치명타 확률 {0}%"
"Travel Skills have (50-80)% increased Cooldown Recovery Speed","이동 전용 스킬의 재사용 대기시간 회복 속도 (50–80)% 증가"
"Travel Skills other than Dash are Disabled","질주 외의 이동 전용 스킬 비활성화"
"Trigger Level 1 Gore Shockwave on Melee Hit if you have at least 150 Strength","힘이 150 이상인 경우 근접 명중 시 1레벨 선혈 충격파 발동"
"Trigger Level 15 Lightning Warp on Hit with this Weapon","이 무기로 적 명중 시 15레벨 번개 차원 이동 발동"
"Trigger Level 20 Bone Nova when you Hit a Bleeding Enemy","출혈 중인 적 명중 시 20레벨 뼈 폭발 발동"
"Trigger Level 20 Elemental Warding on Melee Hit while Cursed","저주에 걸린 동안 근접 명중 시 20레벨 원소의 수호 발동"
"Trigger Level 20 Icicle Burst when you Hit a Frozen Enemy","동결된 적 적중 시 20레벨 고드름 격발 발동"
"Trigger Level 20 Storm Cascade when you Attack","공격 시 20레벨 태풍 폭포 발동"
"Trigger Level 20 Summon Phantasm Skill when you Consume a Corpse","시신 1구 소모 시 20레벨 환영 소환 스킬 발동"
"Trigger Level 20 Unseen Strike every 0.5 seconds while Phasing","차원 능력 상태에서 0.5초마다 20레벨 보이지 않는 일격 발동"
"Trigger Level 5 Gore Shockwave on Melee Hit if you have at least 150 Strength","힘이 150 이상인 경우 근접 명중 시 5레벨 선혈 충격파 발동"
"Trigger Level {0} Summon Phantasm Skill when you Consume a corpse","시신 1구 소모 시 {0}레벨 환영 소환 스킬 발동"
"Trigger Socketed Minion Spells on Kill with this Weapon","이 무기로 처치 시 장착된 소환수 주문 발동"
"Trigger a Socketed Cold Spell on Melee Critical Strike, with a 0.25 second Cooldown","근접 치명타 시 장착된 냉기 주문 발동, 재사용 대기시간 0.25초"
"Trigger a Socketed Lightning Spell on Hit, with a 0.25 second Cooldown","명중 시 장착된 번개 주문 발동, 재사용 대기시간 0.25초"
"Trigger a Socketed Spell when you Attack with this Weapon, with a 0.25 second Cooldown","이 무기로 공격 시 장착된 주문 발동, 재사용 대기시간 0.25초"
"Triggers Level {0} Manifest Dancing Dervishes on Rampage","광란 시 {0}레벨 춤추는 수도승 출현 발동"
"Triggers Level {0} Reflection when Equipped","장착 시 {0}레벨 투영 발동"
"Unaffected by Blind","실명의 영향을 받지 않음"
"Unaffected by Burning Ground","용암 지대에 영향 받지 않음"
"Unholy Might","불경한 힘"
"Uses both hand slots","무기 슬롯 양쪽 모두 사용"
"Warcries Knock Back and Interrupt Enemies in a smaller Area","함성이 작은 범위에 있는 적을 밀어내고 시전을 방해함"
"Warcry Skills' Cooldown Time is 4 seconds","함성 스킬의 재사용 대기시간 4초"
"Weapon if you've Hit with this Weapon Recently","소환된 해골 전사와 병사가 이 무기로 3배의 피해를 줌"
"Weapons you Animate create an additional copy","플레이어가 기동한 무기가 복제본 1개 추가 생성"
"While in Her Embrace, take {0}% of your total Maximum Life and Energy Shield as Fire Damage per second per Level","여신의 포옹 상태가 되면 1레벨당 1초마다 최대 생명력과 에너지 보호막 합계의 {0}%만큼 화염 피해로 받음"
"With at least 40 Dexterity in Radius, Animate Weapon can Animate up to 20 Ranged Weapons","반경 내 민첩이 40 이상이면 무기 기동으로 원거리 무기 최대 20개 움직이기 가능"
"With at least 40 Intelligence in Radius, Raised Spectres have a 50% chance to gain Soul Eater for 20 seconds on Kill","반경 내 지능이 40 이상이면 처치 시 소환한 망령이 50%의 확률로 20초 동안 영혼 포식자 획득"
"You and Nearby Allies have 30% increased Item Rarity","자신 및 주변 동료들이 발견하는 아이템 희귀도 {0}% 증가"
"You can catch Exotic Fish","특이한 물고기 포획 가능"
"You can only deal Damage with this Weapon or Ignite","이 무기나 점화로만 적에게 피해를 줄 수 있음"
"You gain Onslaught for 1 seconds on Killing Taunted Enemies","도발한 적 처치 시 1초 동안 맹공 획득"
"You gain Onslaught for 3 seconds on Culling Strike","마무리 타격 시 3초 동안 맹공 획득"
"You gain Onslaught for 4 seconds on Critical Strike","치명타 명중 시 4초 동안 맹공 획득"
"You gain Phasing for 10 seconds on using a Vaal Skill","바알 스킬 사용 시 10초 동안 차원 능력 획득"
"You have Onslaught while on Low Life","낮은 생명력 상태일 때 맹공 획득"
"You have Resolute Technique while you do not have Elemental Overload","원소 과부하가 끝나면 확고한 기술 획득"
"You have Vaal Pact while all Socketed Gems are Red","장착된 젬이 모두 빨간색일 때 바알의 계약 획득"
"You have no Intelligence","지능 없음"
"Your Aura Buffs do not affect allies","자신의 오라 버프 효과가 동료들에게는 영향을 주지 않음"
"Your Chaos Damage can Chill","카오스 피해가 냉각 유발"
"Your Chaos Damage can Shock","카오스 피해가 감전 유발"
"Your Chaos Damage has {0}% chance to Poison Enemies","카오스 피해가 {0}%의 확률로 적 중독 유발"
"Your Critical Strike Chance is Lucky while on Low Life","낮은 생명력 상태일 때 치명타 확률에 행운 적용"
"Your Critical Strikes do not deal extra Damage","치명타가 추가 피해를 주지 않음"
"Your Elemental Damage can Shock","원소 피해가 감전 유발"
"Your Hits can only Kill Frozen enemies","플레이어가 적중 시 동결된 적만 처치 가능"
"Your Physical Damage can Chill","물리 피해가 냉각 유발"
"Your Physical Damage can Shock","물리 피해가 감전 유발"
"Your Spells have Culling Strike","주문에 마무리 타격 적용"
"[One to three random synthesis implicit modifiers]{0}% increased Cast Speed","[One to three random synthesis implicit modifiers]시전 속도 {0}% 증가"
"and nearby Allies Regenerate {0} Life per second","및 주변 동료들이 1초마다 생명력 {0} 재생"
"charge elder art variation [1]","charge elder art variation [1]"
"has unholy might [1]","has unholy might [1]"
"local level requirement + [-15]","local level requirement + [-15]"
"local off hand visual identity override hash [14664]","local off hand visual identity override hash [14664]"
"local six linked sockets [1]","local six linked sockets [1]"
"local skills granted by item are supported by level x unique trigger support [1]","local skills granted by item are supported by level x unique trigger support [1]"
"local use skill on crit % [20]","local use skill on crit % [20]"
"local use skill on hit % [100]","local use skill on hit % [100]"
"play debeons dirge sounds [1]","play debeons dirge sounds [1]"
"play jack the axe sounds [1]","play jack the axe sounds [1]"
"redirect elemental ailments to aura owner [1]","redirect elemental ailments to aura owner [1]"
"sound on kill wolf call [1]","sound on kill wolf call [1]"
"sound on rare kill ice whisper [1]","sound on rare kill ice whisper [1]"
"summon mirage warrior on crit [100]","summon mirage warrior on crit [100]"
"unique insanity do weird things [1]","unique insanity do weird things [1]"
"use goddess player audio [1]","use goddess player audio [1]"
"use unique purple shock effect [1]","use unique purple shock effect [1]"
"veiled mod seed {0}","veiled mod seed {0}"
"veiled mod type {0}","veiled mod type {0}"
"your Skills have dealt a Critical Strike Recently","권능 충전 하나당 1초마다 200의 번개 피해를 받음"
"{0} Armour while you do not have Avatar of Fire","불의 화신이 사라지면 방어도 {0}"
"{0} Cold Damage taken per second per Frenzy Charge while moving","이동 중 격분 충전 하나당 1초마다 {0}의 냉기 피해를 받음"
"{0} Energy Shield gained on Killing a Shocked Enemy","감전된 적 처치 시 에너지 보호막 {0}"
"{0} Fire Damage taken per second per Endurance Charge if you've been Hit Recently","최근 4초 이내 피격된 경우 인내 충전 하나당 1초마다 {0}의 화염 피해를 받음"
"{0} Intelligence Requirement","지능 요구사항 {0}"
"{0} Life gained on Kill per Frenzy Charge","처치 시 격분 충전 하나당 생명력 {0} 획득"
"{0} Lightning Damage taken per second per Power Charge if","최근 4초 이내 플레이어의 스킬로 치명타 명중 시 "
"{0} Mana gained on Killing a Frozen Enemy","동결된 적 처치 시 마나 {0}"
"{0} Maximum Energy Shield per Level","1레벨당 에너지 보호막 최대치 {0}"
"{0} Maximum Mana per Level","1레벨당 최대 마나 {0}"
"{0} Strength Requirement","힘 요구사항 {0}"
"{0} seconds to Duration of Frenzy and Power Charges on Culling Strike","마무리 타격 시 격분 및 권능 충전의 지속시간 {0}초"
"{0} to Accuracy Rating while at Maximum Frenzy Charges","격분 충전이 최대치일 때 정확도 {0}"
"{0} to Accuracy Rating","정확도 {0}"
"{0} to Armour per 5 Evasion Rating on Equipped Shield","장착한 방패의 회피 5당 방어도 {0}"
"{0} to Armour per Endurance Charge","인내 충전 하나당 방어도 {0}"
"{0} to Armour","방어도 {0}"
"{0} to Dexterity","민첩 {0}"
"{0} to Evasion Rating per 5 Maximum Energy Shield on Equipped Shield","장착한 방패의 에너지 보호막 최대치 5당 회피 {0}"
"{0} to Evasion Rating","회피 {0}"
"{0} to Intelligence","지능 {0}"
"{0} to Level of Socketed Active Skill Gems per 25 Player Levels","플레이어 25레벨당 장착된 액티브 스킬 젬 {0}"
"{0} to Level of Socketed Active Skill Gems","장착된 액티브 스킬 젬 레벨 {0}"
"{0} to Level of Socketed Bow Gems","장착된 활 젬 레벨 {0}"
"{0} to Level of Socketed Cold Gems","장착된 냉기 속성 젬 레벨 {0}"
"{0} to Level of Socketed Dexterity Gems","장착된 민첩 젬 레벨 {0}"
"{0} to Level of Socketed Fire Gems","장착된 화염 속성 젬 레벨 {0}"
"{0} to Level of Socketed Gems","장착된 젬 레벨 {0}"
"{0} to Level of Socketed Melee Gems","장착된 근접 젬 레벨 {0}"
"{0} to Level of Socketed Minion Gems","장착된 소환수 젬 레벨 {0}"
"{0} to Level of Socketed Spell Gems","장착된 주문 젬 레벨 {0}"
"{0} to Level of Socketed Strength Gems","장착된 힘 젬 레벨 {0}"
"{0} to Level of Socketed Support Gems","장착된 보조 젬 레벨 {0}"
"{0} to Level of all Chaos Spell Skill Gems","모든 카오스 주문 스킬 젬 레벨 {0}"
"{0} to Level of all Cold Spell Skill Gems","모든 냉기 주문 스킬 젬 레벨 {0}"
"{0} to Level of all Fire Spell Skill Gems","모든 화염 주문 스킬 젬 레벨 {0}"
"{0} to Level of all Lightning Spell Skill Gems","모든 번개 주문 스킬 젬 레벨 {0}"
"{0} to Level of all Physical Spell Skill Gems","모든 물리 주문 스킬 젬 레벨 {0}"
"{0} to Level of all Spell Skill Gems","모든 주문 스킬 젬 레벨 {0}"
